2021-06-01 23:34:46.713 - [ INFO  ] [ org.apache.catalina.core.StandardService : 173 ] - Starting service [Tomcat]
2021-06-01 23:34:46.713 - [ INFO  ] [ org.apache.catalina.core.StandardEngine : 173 ] - Starting Servlet engine: [Apache Tomcat/9.0.46]
2021-06-01 23:34:46.814 - [ INFO  ] [ o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] : 173 ] - Initializing Spring embedded WebApplicationContext
2021-06-01 23:34:47.200 - [ INFO  ] [ c.a.d.s.b.a.DruidDataSourceAutoConfigure : 56 ] - Init DruidDataSource
2021-06-01 23:34:47.460 - [ INFO  ] [ com.alibaba.druid.pool.DruidDataSource : 990 ] - {dataSource-1} inited
2021-06-01 23:34:47.775 - [ INFO  ] [ org.apache.coyote.http11.Http11NioProtocol : 173 ] - Starting ProtocolHandler ["http-nio-7002"]
2021-06-01 23:34:47.814 - [ INFO  ] [ c.a.cloud.nacos.registry.NacosServiceRegistry : 75 ] - nacos registry, DEFAULT_GROUP lk-business 192.168.1.47:7002 register finished
2021-06-01 23:34:47.826 - [ INFO  ] [ com.lucky.kali.business.BusinessApplication : 61 ] - Started BusinessApplication in 2.709 seconds (JVM running for 3.445)
2021-06-01 23:34:59.972 - [ INFO  ] [ o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] : 173 ] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-06-01 23:38:32.033 - [ INFO  ] [ com.lucky.kali.business.BusinessApplication : 55 ] - Starting BusinessApplication using Java 1.8.0_281 on ElliotsMacBook-Pro.local with PID 72881 (/Volumes/Application/Java/IDEA-WorkSpace/demo/SpringCloudFormework/lk-business/target/classes started by elliot in /Volumes/Application/Java/IDEA-WorkSpace/demo/SpringCloudFormework)
2021-06-01 23:38:32.036 - [ DEBUG ] [ com.lucky.kali.business.BusinessApplication : 56 ] - Running with Spring Boot v2.5.0, Spring v5.3.7
2021-06-01 23:38:32.037 - [ INFO  ] [ com.lucky.kali.business.BusinessApplication : 667 ] - The following profiles are active: local
2021-06-01 23:38:32.747 - [ WARN  ] [ org.mybatis.spring.mapper.ClassPathMapperScanner : 44 ] - No MyBatis mapper was found in '[com/lucky/kali/business/mapper]' package. Please check your configuration.
2021-06-01 23:38:33.061 - [ INFO  ] [ org.apache.coyote.http11.Http11NioProtocol : 173 ] - Initializing ProtocolHandler ["http-nio-7002"]
2021-06-01 23:38:33.062 - [ INFO  ] [ org.apache.catalina.core.StandardService : 173 ] - Starting service [Tomcat]
2021-06-01 23:38:33.062 - [ INFO  ] [ org.apache.catalina.core.StandardEngine : 173 ] - Starting Servlet engine: [Apache Tomcat/9.0.46]
2021-06-01 23:38:33.140 - [ INFO  ] [ o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] : 173 ] - Initializing Spring embedded WebApplicationContext
2021-06-01 23:38:33.539 - [ INFO  ] [ c.a.d.s.b.a.DruidDataSourceAutoConfigure : 56 ] - Init DruidDataSource
2021-06-01 23:38:33.914 - [ INFO  ] [ com.alibaba.druid.pool.DruidDataSource : 990 ] - {dataSource-1} inited
2021-06-01 23:38:34.275 - [ INFO  ] [ org.apache.coyote.http11.Http11NioProtocol : 173 ] - Starting ProtocolHandler ["http-nio-7002"]
2021-06-01 23:38:34.320 - [ INFO  ] [ c.a.cloud.nacos.registry.NacosServiceRegistry : 75 ] - nacos registry, DEFAULT_GROUP lk-business 192.168.1.47:7002 register finished
2021-06-01 23:38:34.333 - [ INFO  ] [ com.lucky.kali.business.BusinessApplication : 61 ] - Started BusinessApplication in 2.843 seconds (JVM running for 3.531)
2021-06-01 23:38:55.276 - [ INFO  ] [ o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] : 173 ] - Initializing Spring DispatcherServlet 'dispatcherServlet'
